N  Time  average_ob  max_ob  min_ob 
5790 0.000177 43542.000000 48684 37942 
5800 0.000178 42825.000000 49769 37678 
5810 0.000178 40879.000000 51409 37012 
5820 0.000178 41224.000000 43775 37242 
5830 0.000179 42175.000000 47378 38419 
5840 0.000178 42628.000000 47210 38096 
5850 0.000179 42313.000000 49299 36815 
5860 0.000181 43012.000000 52323 39766 
5870 0.000178 43420.000000 51906 36728 
5880 0.000180 42810.000000 46137 37238 
5890 0.000181 41615.000000 47278 37437 
5900 0.000180 45103.000000 53954 37829 
5910 0.000179 42201.000000 44620 38856 
5920 0.000182 43387.000000 45980 40193 
5930 0.000181 44230.000000 50865 39991 
5940 0.000181 42714.000000 47880 37640 
5950 0.000187 41988.000000 46737 37671 
5960 0.000186 44360.000000 48884 40696 
5970 0.000184 41720.000000 45172 38687 
5980 0.000183 43137.000000 52932 37508 
5990 0.000184 43006.000000 50454 38349 
6000 0.000183 44841.000000 51733 39031 
6010 0.000186 42982.000000 48186 38413 
6020 0.000187 43494.000000 48189 37517 
6030 0.000186 44505.000000 56642 39361 
6040 0.000183 44271.000000 52515 38024 
6050 0.000184 43894.000000 52222 36346 
6060 0.000186 45427.000000 48094 41780 
6070 0.000190 44003.000000 47729 39721 
6080 0.000189 43877.000000 47580 40447 
6090 0.000188 45663.000000 50207 39629 
6100 0.000192 42746.000000 46417 39119 
6110 0.000191 46448.000000 53962 42123 
6120 0.000190 46018.000000 50893 39826 
6130 0.000187 44144.000000 56419 39295 
6140 0.000189 43830.000000 48921 40861 
6150 0.000190 44660.000000 48081 40581 
6160 0.000191 46028.000000 58243 38923 
6170 0.000188 44037.000000 48791 39787 
6180 0.000191 43891.000000 48585 40668 
6190 0.000192 45638.000000 54634 40153 
6200 0.000192 44552.000000 48550 40675 
6210 0.000193 43327.000000 47547 39267 
6220 0.000196 45091.000000 50033 40588 
6230 0.000191 44772.000000 50740 39168 
6240 0.000193 45240.000000 49003 39690 
6250 0.000197 44212.000000 47977 41118 
6260 0.000190 44668.000000 50623 39529 
6270 0.000195 45557.000000 52264 39986 
6280 0.000195 46638.000000 54013 40885 
6290 0.000194 46250.000000 50399 41387 
6300 0.000195 47958.000000 53510 41677 
6310 0.000197 45177.000000 50807 38426 
6320 0.000199 47096.000000 55672 40453 
6330 0.000199 47239.000000 51460 40330 
6340 0.000195 45929.000000 52609 41851 
6350 0.000199 46037.000000 49664 41451 
6360 0.000196 46468.000000 58798 40921 
6370 0.000200 48500.000000 59906 41484 
6380 0.000197 47474.000000 54652 41377 
6390 0.000197 45315.000000 49806 40492 
6400 0.000201 47748.000000 55672 44866 
6410 0.000197 47246.000000 50814 41486 
6420 0.000201 47120.000000 52481 40359 
6430 0.000198 47729.000000 50750 41262 
6440 0.000201 46809.000000 53209 41121 
6450 0.000200 47778.000000 53399 39956 
6460 0.000202 47472.000000 55858 41934 
6470 0.000199 49607.000000 55026 46208 
6480 0.000205 47994.000000 55356 42291 
6490 0.000203 46743.000000 52966 43040 
6500 0.000202 47950.000000 52766 42536 
6510 0.000199 46996.000000 54226 41174 
6520 0.000203 48730.000000 57322 45586 
6530 0.000202 47549.000000 54249 41795 
6540 0.000205 47117.000000 50644 42557 
6550 0.000206 47789.000000 52223 44087 
6560 0.000203 48086.000000 55920 41217 
6570 0.000206 48254.000000 57111 43900 
6580 0.000205 48505.000000 53757 44959 
6590 0.000205 46835.000000 53677 41128 
6600 0.000208 51364.000000 61299 44749 
6610 0.000205 48330.000000 53141 42665 
6620 0.000206 49476.000000 59027 44273 
6630 0.000209 50432.000000 59567 44077 
6640 0.000207 46517.000000 49481 43892 
6650 0.000208 47710.000000 55898 42821 
6660 0.000211 47689.000000 51887 41971 
6670 0.000209 49318.000000 54748 45366 
6680 0.000209 49733.000000 58504 43739 
6690 0.000213 49377.000000 57326 42436 
