N  Time  average_ob  max_ob  min_ob 
6690 0.000229 48223.000000 53833 41794 
6700 0.000232 51231.000000 54301 46507 
6710 0.000213 47033.000000 50839 43468 
6720 0.000228 48748.000000 53131 46882 
6730 0.000217 49730.000000 58623 43727 
6740 0.000212 50396.000000 55102 46481 
6750 0.000213 46773.000000 50829 40936 
6760 0.000215 50229.000000 55269 45512 
6770 0.000217 51449.000000 57051 47507 
6780 0.000217 48367.000000 53220 44561 
6790 0.000211 48359.000000 53047 45236 
6800 0.000218 49510.000000 55925 43746 
6810 0.000213 51521.000000 58803 44015 
6820 0.000216 50559.000000 60232 46227 
6830 0.000216 50528.000000 56251 45709 
6840 0.000217 51468.000000 59961 46367 
6850 0.000219 49689.000000 53770 42762 
6860 0.000216 52040.000000 59986 46900 
6870 0.000216 50044.000000 55469 41370 
6880 0.000216 51905.000000 59195 46890 
6890 0.000218 51125.000000 59248 44127 
6900 0.000218 50240.000000 56836 45476 
6910 0.000218 52229.000000 58461 47491 
6920 0.000220 51728.000000 58848 46535 
6930 0.000217 50661.000000 54648 45634 
6940 0.000221 51019.000000 59456 44915 
6950 0.000219 50120.000000 55869 45618 
6960 0.000227 51484.000000 59456 46477 
6970 0.000220 52974.000000 77869 45625 
6980 0.000226 50804.000000 55757 43882 
6990 0.000220 51992.000000 60055 45250 
7000 0.000224 50214.000000 60114 44750 
7010 0.000223 51326.000000 59350 46167 
7020 0.000226 50889.000000 58884 43559 
7030 0.000224 52258.000000 59930 47976 
7040 0.000224 51718.000000 57260 45738 
7050 0.000223 50439.000000 54738 47278 
7060 0.000225 53517.000000 64344 48980 
7070 0.000226 57008.000000 64138 49246 
7080 0.000224 52366.000000 55675 48430 
7090 0.000225 51820.000000 60378 47164 
7100 0.000226 52117.000000 60060 48480 
7110 0.000225 54114.000000 60891 46887 
7120 0.000227 53555.000000 61698 45509 
7130 0.000227 54402.000000 62683 47348 
7140 0.000225 52917.000000 57383 45735 
7150 0.000229 51252.000000 55967 43298 
7160 0.000229 53993.000000 58818 48004 
7170 0.000228 53995.000000 58292 48168 
7180 0.000226 52803.000000 61140 46653 
7190 0.000231 54836.000000 64974 49677 
7200 0.000227 53333.000000 63366 46812 
7210 0.000228 50791.000000 53911 45040 
7220 0.000230 52795.000000 58644 47155 
7230 0.000232 54445.000000 61724 47958 
7240 0.000230 54112.000000 61511 48312 
7250 0.000232 55361.000000 66465 47237 
7260 0.000230 56874.000000 76473 47663 
7270 0.000231 53842.000000 60789 47504 
7280 0.000232 55374.000000 65900 47087 
7290 0.000236 55944.000000 60176 49208 
7300 0.000232 56718.000000 66399 49333 
7310 0.000231 52953.000000 56792 49499 
7320 0.000233 55539.000000 62250 48351 
7330 0.000234 54991.000000 61871 49472 
7340 0.000234 51645.000000 57537 47261 
7350 0.000233 55056.000000 62963 49614 
7360 0.000234 53668.000000 58267 48337 
7370 0.000235 54489.000000 64235 49328 
7380 0.000236 55247.000000 73231 48269 
7390 0.000235 54370.000000 62252 50727 
7400 0.000240 55108.000000 65198 49300 
7410 0.000236 56068.000000 60988 49199 
7420 0.000237 57834.000000 63372 51197 
7430 0.000239 55692.000000 59938 49911 
7440 0.000235 56658.000000 63639 52440 
7450 0.000235 56351.000000 60916 52792 
7460 0.000238 56459.000000 69628 47526 
7470 0.000240 56496.000000 62449 50418 
7480 0.000239 56708.000000 64824 50560 
7490 0.000242 58472.000000 68579 51205 
7500 0.000239 53421.000000 57575 50809 
7510 0.000242 56344.000000 62266 50006 
7520 0.000237 55879.000000 64888 48071 
7530 0.000241 55228.000000 65270 52065 
7540 0.000244 55965.000000 62274 50777 
7550 0.000246 58747.000000 70216 52577 
7560 0.000242 56964.000000 63362 51071 
7570 0.000241 54874.000000 59939 51013 
7580 0.000239 58108.000000 64699 49377 
7590 0.000242 56471.000000 69099 48241 
7600 0.000246 57417.000000 67072 52643 
7610 0.000243 56020.000000 64512 49833 
7620 0.000244 56573.000000 65894 49681 
7630 0.000244 57113.000000 68294 47064 
7640 0.000240 56961.000000 62944 50803 
7650 0.000247 58975.000000 70198 54322 
7660 0.000248 57583.000000 72067 51994 
7670 0.000245 57429.000000 64380 50121 
7680 0.000246 55535.000000 68085 50569 
7690 0.000246 58677.000000 66167 52017 
7700 0.000246 59461.000000 69900 53625 
7710 0.000249 59330.000000 65382 53862 
7720 0.000249 55896.000000 64143 50611 
7730 0.000249 58430.000000 63986 51631 
7740 0.000249 60574.000000 81244 51116 
7750 0.000249 57655.000000 68383 51437 
7760 0.000246 58674.000000 67483 49403 
7770 0.000247 56189.000000 63591 53185 
7780 0.000250 61426.000000 78556 53022 
7790 0.000248 62231.000000 70861 55978 
7800 0.000249 56663.000000 62240 53607 
7810 0.000248 60155.000000 66827 52908 
7820 0.000253 57250.000000 61446 54485 
7830 0.000250 57082.000000 66821 51804 
7840 0.000256 58649.000000 63956 53622 
7850 0.000252 59890.000000 64808 56082 
7860 0.000256 60747.000000 72024 52913 
7870 0.000252 56945.000000 60979 51762 
7880 0.000254 60720.000000 76177 54466 
7890 0.000250 60742.000000 65543 57698 
7900 0.000258 61497.000000 71244 52651 
7910 0.000255 59653.000000 72349 53720 
7920 0.000256 60173.000000 67028 55748 
7930 0.000250 57385.000000 63120 52873 
7940 0.000253 60282.000000 68870 51611 
7950 0.000258 58611.000000 63802 54089 
7960 0.000258 63020.000000 75355 52556 
7970 0.000258 59292.000000 63741 53320 
7980 0.000256 61737.000000 70243 56622 
7990 0.000259 60154.000000 65877 55559 
8000 0.000255 62529.000000 73522 52683 
8010 0.000260 58310.000000 63663 52626 
8020 0.000260 58827.000000 71243 53982 
8030 0.000259 60496.000000 70135 56197 
8040 0.000262 61726.000000 70915 53874 
8050 0.000258 62092.000000 75727 55515 
8060 0.000255 58769.000000 74894 53091 
8070 0.000260 60667.000000 65853 55631 
8080 0.000265 59524.000000 65966 53421 
8090 0.000262 63144.000000 77556 56738 
8100 0.000262 61091.000000 72113 55550 
8110 0.000260 63153.000000 72467 57710 
8120 0.000265 59645.000000 63746 54630 
8130 0.000263 62452.000000 69704 55845 
8140 0.000263 61398.000000 65990 54921 
8150 0.000263 61862.000000 72794 55357 
8160 0.000263 62688.000000 72636 53518 
8170 0.000264 62723.000000 82123 56478 
8180 0.000262 61499.000000 65101 56503 
8190 0.000270 62944.000000 68661 57625 
8200 0.000265 62492.000000 75242 56405 
8210 0.000268 64487.000000 70380 59718 
8220 0.000264 61891.000000 69551 53181 
8230 0.000265 64147.000000 69670 56382 
8240 0.000267 63726.000000 74151 57132 
8250 0.000267 63081.000000 69565 58561 
8260 0.000264 61306.000000 66571 56162 
8270 0.000265 63521.000000 69339 54361 
8280 0.000271 62831.000000 67944 58114 
8290 0.000266 61384.000000 70178 54620 
8300 0.000272 62811.000000 67751 57880 
8310 0.000268 64302.000000 74447 56328 
8320 0.000271 63398.000000 70185 58342 
8330 0.000271 62613.000000 68353 52229 
8340 0.000266 63387.000000 70796 57196 
8350 0.000271 64677.000000 72707 59932 
8360 0.000266 61948.000000 70571 55188 
8370 0.000269 63753.000000 72196 60563 
8380 0.000266 66607.000000 76701 59824 
8390 0.000274 63877.000000 70919 57806 
8400 0.000273 62348.000000 69128 54547 
8410 0.000273 64050.000000 72348 57622 
8420 0.000271 64738.000000 71820 58543 
8430 0.000274 62629.000000 68749 57971 
8440 0.000276 65408.000000 77720 59743 
8450 0.000272 67556.000000 79053 56077 
8460 0.000273 67820.000000 74744 60295 
8470 0.000269 64005.000000 71339 57106 
8480 0.000274 64847.000000 75551 57331 
8490 0.000275 64237.000000 72926 59541 
8500 0.000271 64534.000000 76714 58771 
8510 0.000278 64052.000000 73213 57733 
8520 0.000280 67446.000000 77916 59727 
8530 0.000280 66981.000000 74887 60205 
8540 0.000277 65030.000000 71348 58409 
8550 0.000276 64979.000000 71681 58029 
8560 0.000282 67892.000000 86154 60648 
8570 0.000278 64636.000000 70349 57983 
8580 0.000281 65431.000000 74429 58419 
8590 0.000277 67502.000000 76989 58606 
8600 0.000279 66216.000000 75051 59343 
8610 0.000279 65862.000000 74480 58795 
8620 0.000276 65771.000000 78537 54948 
8630 0.000279 65727.000000 69656 61398 
8640 0.000279 64888.000000 75333 54665 
8650 0.000281 65709.000000 72553 59780 
8660 0.000280 65554.000000 73234 58082 
8670 0.000282 68650.000000 76278 57415 
8680 0.000285 64217.000000 71923 58886 
8690 0.000279 65719.000000 70189 61629 
8700 0.000281 68619.000000 75754 60853 
8710 0.000283 66894.000000 77037 58348 
8720 0.000284 69012.000000 78727 58647 
8730 0.000285 65857.000000 73160 62762 
8740 0.000282 66447.000000 74414 61485 
8750 0.000287 64885.000000 70443 59617 
8760 0.000282 64611.000000 72833 58072 
8770 0.000287 68097.000000 79746 62823 
8780 0.000288 65155.000000 72727 60257 
8790 0.000285 67834.000000 76154 61524 
8800 0.000284 66703.000000 76029 59783 
8810 0.000283 67182.000000 77234 61887 
8820 0.000283 69994.000000 77227 58703 
8830 0.000290 66928.000000 72960 56954 
8840 0.000288 66534.000000 80554 60133 
8850 0.000287 67832.000000 78134 60393 
8860 0.000284 67511.000000 72823 63087 
8870 0.000285 66394.000000 75020 57354 
8880 0.000289 66919.000000 72348 61883 
8890 0.000294 68025.000000 78945 61286 
8900 0.000292 67205.000000 77937 59896 
8910 0.000295 69513.000000 79647 61188 
8920 0.000290 68116.000000 74297 60974 
8930 0.000292 71317.000000 80254 65731 
8940 0.000293 69631.000000 82615 63820 
8950 0.000291 69987.000000 78285 61616 
8960 0.000293 70611.000000 80927 61703 
8970 0.000291 67380.000000 72711 60816 
8980 0.000295 65664.000000 71792 62191 
8990 0.000295 70937.000000 80784 62059 
9000 0.000293 69462.000000 85159 62461 
9010 0.000295 70417.000000 76877 61932 
9020 0.000293 67634.000000 82094 62254 
9030 0.000294 70327.000000 80930 63513 
9040 0.000297 69744.000000 79973 61109 
9050 0.000295 69620.000000 81379 61556 
9060 0.000297 68505.000000 74081 63751 
9070 0.000293 68462.000000 79908 61426 
9080 0.000298 67875.000000 73357 62014 
9090 0.000304 71810.000000 81604 64139 
9100 0.000295 70061.000000 85122 65927 
9110 0.000298 68751.000000 77335 60209 
9120 0.000297 73245.000000 80353 67492 
9130 0.000295 69927.000000 78754 63084 
9140 0.000302 68476.000000 74291 60440 
9150 0.000296 73459.000000 94443 64206 
9160 0.000295 67867.000000 75058 61851 
9170 0.000302 72163.000000 79936 64652 
9180 0.000296 69066.000000 75645 63159 
9190 0.000302 69393.000000 76324 64734 
9200 0.000302 69202.000000 77311 62639 
9210 0.000300 71927.000000 82534 63759 
9220 0.000302 73253.000000 85612 61333 
9230 0.000300 70867.000000 74739 65170 
9240 0.000308 71762.000000 79637 65481 
9250 0.000300 71668.000000 79645 63015 
9260 0.000298 72096.000000 88554 63022 
9270 0.000304 73397.000000 79623 62954 
9280 0.000301 70171.000000 84857 62350 
9290 0.000306 73419.000000 79369 65137 
9300 0.000302 68610.000000 82966 63336 
9310 0.000304 69042.000000 80793 63603 
9320 0.000302 70936.000000 75032 65457 
9330 0.000308 75117.000000 84571 67823 
9340 0.000311 71676.000000 78781 66663 
9350 0.000306 72723.000000 81124 64699 
9360 0.000312 76255.000000 88347 65101 
9370 0.000304 74124.000000 88809 63615 
9380 0.000306 71471.000000 81815 64566 
9390 0.000307 72280.000000 82694 68980 
9400 0.000306 74393.000000 84043 64586 
9410 0.000308 73194.000000 83777 62809 
9420 0.000307 71303.000000 78939 65268 
9430 0.000306 73041.000000 82037 63464 
9440 0.000307 72864.000000 77721 63035 
9450 0.000306 75145.000000 84767 69208 
9460 0.000305 75385.000000 84737 66856 
9470 0.000308 75342.000000 81113 70242 
9480 0.000309 73184.000000 81196 64706 
9490 0.000310 74134.000000 79354 66770 
9500 0.000309 74063.000000 80919 66926 
9510 0.000309 74328.000000 89134 63763 
9520 0.000312 76237.000000 86333 68211 
9530 0.000314 75263.000000 82480 69697 
9540 0.000308 72781.000000 81529 65247 
9550 0.000315 73298.000000 78378 68995 
9560 0.000313 74946.000000 81395 67518 
9570 0.000313 76191.000000 88869 67225 
9580 0.000315 75359.000000 87029 66477 
9590 0.000316 76565.000000 85859 69682 
9600 0.000314 73663.000000 82786 65923 
9610 0.000318 77279.000000 88205 69656 
9620 0.000316 69037.000000 76053 62853 
9630 0.000317 76296.000000 84834 68862 
9640 0.000315 73519.000000 81226 64721 
9650 0.000317 74513.000000 79845 71099 
9660 0.000314 72128.000000 77985 66736 
9670 0.000320 74719.000000 85239 67552 
9680 0.000317 73263.000000 83369 68073 
9690 0.000318 72410.000000 79516 67131 
9700 0.000319 76330.000000 84179 66781 
9710 0.000320 76959.000000 87738 69200 
9720 0.000318 76669.000000 84511 65914 
9730 0.000323 76996.000000 101194 70842 
9740 0.000319 76365.000000 81096 68502 
9750 0.000320 74684.000000 88265 68764 
9760 0.000324 74133.000000 79024 65645 
9770 0.000320 75900.000000 87488 66616 
9780 0.000318 74497.000000 80369 68804 
9790 0.000321 75568.000000 90781 66244 
9800 0.000321 74300.000000 79135 69866 
9810 0.000322 77665.000000 91953 70511 
9820 0.000320 75407.000000 85554 66168 
9830 0.000324 73949.000000 85782 65814 
9840 0.000318 76823.000000 89051 67262 
9850 0.000324 78468.000000 90472 70407 
9860 0.000326 75937.000000 85899 67445 
9870 0.000320 74891.000000 85815 65078 
9880 0.000324 80219.000000 90129 72979 
9890 0.000326 74924.000000 83113 67882 
9900 0.000326 73499.000000 80427 64975 
9910 0.000326 79859.000000 88317 72817 
9920 0.000327 77480.000000 88209 70854 
9930 0.000327 77708.000000 84155 67418 
9940 0.000327 73337.000000 77860 68401 
9950 0.000325 77477.000000 87996 70393 
9960 0.000327 76050.000000 83145 69158 
9970 0.000327 77744.000000 86519 72781 
9980 0.000328 77222.000000 85668 69931 
9990 0.000330 77172.000000 90563 69385 
10000 0.000329 80180.000000 89124 72111 
