N  Time  average_ob  max_ob  min_ob 
3790 0.000182 40305.000000 40389 40255 
3800 0.000181 40420.000000 40452 40380 
3810 0.000182 40556.000000 40613 40510 
3820 0.000183 40659.000000 40727 40625 
3830 0.000182 40787.000000 40823 40752 
3840 0.000185 40911.000000 40956 40858 
3850 0.000184 41010.000000 41064 40963 
3860 0.000184 41141.000000 41188 41101 
3870 0.000185 41261.000000 41321 41210 
3880 0.000186 41386.000000 41421 41345 
3890 0.000185 41509.000000 41592 41467 
3900 0.000186 41627.000000 41700 41576 
3910 0.000188 41739.000000 41782 41714 
3920 0.000188 41859.000000 41903 41818 
3930 0.000188 41976.000000 42027 41932 
3940 0.000189 42079.000000 42146 42019 
3950 0.000189 42213.000000 42253 42193 
3960 0.000189 42344.000000 42386 42296 
3970 0.000191 42477.000000 42509 42457 
3980 0.000191 42599.000000 42648 42539 
3990 0.000192 42698.000000 42782 42582 
4000 0.000193 42830.000000 42879 42793 
4010 0.000192 42933.000000 42985 42894 
4020 0.000191 43074.000000 43121 42992 
4030 0.000191 43213.000000 43278 43166 
4040 0.000192 43302.000000 43326 43260 
4050 0.000192 43423.000000 43462 43393 
4060 0.000193 43553.000000 43597 43492 
4070 0.000195 43655.000000 43720 43607 
4080 0.000195 43776.000000 43816 43735 
4090 0.000196 43880.000000 43916 43831 
4100 0.000194 44029.000000 44076 43979 
4110 0.000197 44133.000000 44186 44084 
4120 0.000195 44263.000000 44318 44177 
4130 0.000196 44399.000000 44440 44348 
4140 0.000198 44507.000000 44565 44466 
4150 0.000197 44646.000000 44731 44599 
4160 0.000197 44788.000000 44826 44737 
4170 0.000197 44896.000000 44945 44836 
4180 0.000199 45013.000000 45038 44964 
4190 0.000198 45124.000000 45194 45050 
4200 0.000201 45274.000000 45338 45201 
4210 0.000201 45384.000000 45463 45320 
4220 0.000199 45507.000000 45590 45468 
4230 0.000209 45616.000000 45670 45559 
4240 0.000201 45770.000000 45844 45707 
4250 0.000203 45887.000000 45940 45828 
4260 0.000204 46015.000000 46068 45970 
4270 0.000203 46129.000000 46177 46052 
4280 0.000204 46253.000000 46346 46163 
4290 0.000204 46394.000000 46442 46345 
4300 0.000205 46492.000000 46535 46466 
4310 0.000208 46623.000000 46662 46565 
4320 0.000206 46752.000000 46788 46704 
4330 0.000206 46880.000000 46916 46834 
4340 0.000205 46974.000000 47020 46933 
4350 0.000207 47136.000000 47170 47100 
4360 0.000207 47272.000000 47330 47189 
4370 0.000210 47359.000000 47425 47312 
4380 0.000211 47491.000000 47571 47430 
4390 0.000211 47616.000000 47663 47546 
4400 0.000211 47757.000000 47826 47668 
4410 0.000211 47873.000000 47955 47827 
4420 0.000212 47996.000000 48021 47955 
4430 0.000213 48154.000000 48230 48101 
4440 0.000217 48246.000000 48293 48163 
4450 0.000213 48358.000000 48407 48306 
4460 0.000214 48506.000000 48580 48443 
4470 0.000215 48610.000000 48649 48541 
4480 0.000215 48755.000000 48821 48705 
4490 0.000214 48874.000000 48914 48825 
4500 0.000221 49005.000000 49065 48934 
4510 0.000217 49115.000000 49174 49082 
4520 0.000216 49265.000000 49295 49223 
4530 0.000218 49363.000000 49463 49298 
4540 0.000218 49493.000000 49570 49452 
4550 0.000218 49615.000000 49691 49559 
4560 0.000218 49741.000000 49765 49706 
4570 0.000217 49837.000000 49874 49787 
4580 0.000217 50013.000000 50070 49944 
4590 0.000217 50117.000000 50166 50065 
4600 0.000220 50227.000000 50264 50192 
4610 0.000220 50368.000000 50421 50314 
4620 0.000221 50489.000000 50578 50396 
4630 0.000220 50577.000000 50613 50524 
4640 0.000221 50740.000000 50800 50685 
4650 0.000222 50834.000000 50958 50731 
4660 0.000222 50988.000000 51040 50903 
4670 0.000222 51094.000000 51139 51028 
4680 0.000222 51220.000000 51267 51155 
4690 0.000224 51364.000000 51438 51318 
4700 0.000225 51480.000000 51540 51431 
4710 0.000226 51616.000000 51673 51573 
4720 0.000226 51717.000000 51827 51635 
4730 0.000225 51829.000000 51856 51774 
4740 0.000226 51981.000000 52051 51906 
4750 0.000228 52101.000000 52203 52039 
4760 0.000228 52219.000000 52284 52140 
4770 0.000230 52351.000000 52392 52277 
4780 0.000228 52483.000000 52546 52441 
4790 0.000230 52611.000000 52650 52550 
4800 0.000230 52722.000000 52794 52653 
4810 0.000234 52834.000000 52908 52758 
4820 0.000231 52994.000000 53069 52908 
4830 0.000232 53091.000000 53131 53046 
4840 0.000235 53232.000000 53274 53175 
4850 0.000235 53348.000000 53426 53310 
4860 0.000235 53496.000000 53613 53441 
4870 0.000236 53614.000000 53696 53536 
4880 0.000236 53733.000000 53803 53636 
4890 0.000235 53876.000000 53921 53817 
4900 0.000236 53963.000000 54042 53921 
4910 0.000238 54119.000000 54189 54076 
4920 0.000238 54227.000000 54302 54126 
4930 0.000240 54338.000000 54400 54266 
4940 0.000239 54477.000000 54524 54395 
4950 0.000239 54619.000000 54666 54572 
4960 0.000240 54719.000000 54831 54633 
4970 0.000240 54848.000000 54917 54779 
4980 0.000241 54977.000000 55090 54881 
4990 0.000241 55120.000000 55197 55071 
5000 0.000243 55223.000000 55298 55165 
5010 0.000241 55355.000000 55442 55287 
5020 0.000244 55477.000000 55529 55435 
5030 0.000242 55617.000000 55664 55581 
5040 0.000243 55730.000000 55829 55668 
5050 0.000243 55846.000000 55920 55765 
5060 0.000244 55977.000000 56076 55912 
5070 0.000244 56105.000000 56146 56057 
5080 0.000243 56222.000000 56267 56175 
5090 0.000245 56368.000000 56440 56267 
5100 0.000247 56455.000000 56500 56373 
5110 0.000245 56596.000000 56680 56482 
5120 0.000244 56722.000000 56785 56651 
5130 0.000247 56858.000000 56948 56814 
5140 0.000250 56957.000000 57030 56879 
5150 0.000245 57102.000000 57163 57054 
5160 0.000248 57225.000000 57299 57115 
5170 0.000249 57384.000000 57439 57340 
5180 0.000250 57493.000000 57596 57390 
5190 0.000254 57592.000000 57670 57540 
5200 0.000254 57738.000000 57793 57642 
5210 0.000249 57883.000000 57949 57833 
5220 0.000252 57979.000000 58100 57906 
5230 0.000252 58107.000000 58202 58012 
5240 0.000255 58237.000000 58289 58180 
5250 0.000256 58364.000000 58438 58286 
5260 0.000254 58496.000000 58518 58439 
5270 0.000255 58606.000000 58645 58530 
5280 0.000255 58730.000000 58805 58675 
5290 0.000258 58874.000000 58924 58801 
5300 0.000256 59008.000000 59094 58959 
5310 0.000257 59137.000000 59209 59066 
5320 0.000259 59265.000000 59402 59175 
5330 0.000267 59363.000000 59402 59301 
5340 0.000258 59494.000000 59553 59435 
5350 0.000260 59601.000000 59670 59512 
5360 0.000261 59758.000000 59844 59682 
5370 0.000262 59869.000000 59924 59828 
5380 0.000262 59997.000000 60031 59956 
5390 0.000262 60131.000000 60208 60003 
5400 0.000262 60282.000000 60344 60204 
5410 0.000264 60384.000000 60476 60302 
5420 0.000262 60483.000000 60532 60434 
5430 0.000263 60607.000000 60645 60552 
5440 0.000267 60757.000000 60820 60717 
5450 0.000267 60864.000000 60931 60816 
5460 0.000265 60987.000000 61045 60922 
5470 0.000266 61106.000000 61165 61031 
5480 0.000266 61216.000000 61262 61164 
5490 0.000268 61403.000000 61507 61346 
5500 0.000269 61503.000000 61524 61457 
5510 0.000270 61648.000000 61712 61566 
5520 0.000269 61792.000000 61847 61748 
5530 0.000270 61892.000000 61970 61803 
5540 0.000270 62022.000000 62065 61987 
5550 0.000271 62132.000000 62173 62117 
5560 0.000272 62283.000000 62352 62201 
5570 0.000271 62402.000000 62444 62366 
5580 0.000272 62512.000000 62592 62486 
5590 0.000272 62646.000000 62703 62608 
5600 0.000271 62762.000000 62809 62685 
5610 0.000273 62890.000000 62940 62815 
5620 0.000271 63018.000000 63076 62938 
5630 0.000273 63113.000000 63210 63066 
5640 0.000274 63281.000000 63354 63193 
5650 0.000273 63412.000000 63489 63345 
5660 0.000275 63546.000000 63601 63489 
5670 0.000276 63677.000000 63728 63647 
5680 0.000276 63806.000000 63857 63726 
5690 0.000278 63918.000000 63973 63829 
5700 0.000278 64026.000000 64097 63985 
5710 0.000278 64176.000000 64231 64122 
5720 0.000278 64285.000000 64327 64247 
5730 0.000279 64418.000000 64478 64337 
5740 0.000282 64534.000000 64612 64468 
5750 0.000281 64657.000000 64726 64605 
5760 0.000283 64815.000000 64879 64721 
5770 0.000281 64925.000000 64998 64873 
5780 0.000282 65047.000000 65126 64985 
5790 0.000281 65189.000000 65269 65134 
5800 0.000284 65289.000000 65356 65229 
5810 0.000283 65452.000000 65545 65322 
5820 0.000284 65556.000000 65623 65469 
5830 0.000284 65670.000000 65723 65596 
5840 0.000286 65847.000000 65906 65803 
5850 0.000286 65945.000000 66004 65846 
5860 0.000285 66043.000000 66074 65977 
5870 0.000289 66202.000000 66266 66115 
5880 0.000287 66308.000000 66354 66269 
5890 0.000286 66462.000000 66508 66381 
5900 0.000289 66568.000000 66628 66518 
5910 0.000289 66701.000000 66773 66661 
5920 0.000288 66815.000000 66894 66774 
5930 0.000288 66965.000000 67018 66912 
5940 0.000289 67064.000000 67115 67016 
5950 0.000289 67174.000000 67256 67106 
5960 0.000291 67365.000000 67460 67297 
5970 0.000291 67475.000000 67543 67397 
5980 0.000291 67587.000000 67630 67531 
5990 0.000292 67719.000000 67795 67637 
6000 0.000291 67814.000000 67864 67740 
6010 0.000291 67949.000000 68044 67845 
6020 0.000296 68080.000000 68131 68023 
6030 0.000291 68218.000000 68304 68146 
6040 0.000295 68320.000000 68386 68219 
6050 0.000293 68447.000000 68523 68359 
6060 0.000293 68607.000000 68683 68550 
6070 0.000295 68722.000000 68799 68669 
6080 0.000295 68868.000000 68962 68826 
6090 0.000300 68995.000000 69087 68925 
6100 0.000299 69103.000000 69188 69068 
6110 0.000298 69224.000000 69305 69140 
6120 0.000295 69366.000000 69481 69273 
6130 0.000296 69475.000000 69535 69385 
6140 0.000298 69600.000000 69643 69520 
6150 0.000302 69717.000000 69780 69642 
6160 0.000302 69866.000000 69923 69774 
6170 0.000301 69984.000000 70039 69946 
6180 0.000300 70138.000000 70177 70065 
6190 0.000304 70225.000000 70309 70148 
6200 0.000302 70386.000000 70466 70339 
6210 0.000303 70514.000000 70592 70453 
6220 0.000303 70656.000000 70771 70537 
6230 0.000303 70792.000000 70874 70704 
6240 0.000307 70916.000000 70987 70863 
6250 0.000307 71002.000000 71080 70919 
6260 0.000305 71166.000000 71236 71091 
6270 0.000305 71306.000000 71367 71231 
6280 0.000309 71424.000000 71540 71348 
6290 0.000308 71538.000000 71583 71482 
6300 0.000307 71660.000000 71778 71551 
6310 0.000309 71773.000000 71856 71697 
6320 0.000310 71925.000000 72015 71864 
6330 0.000308 72038.000000 72146 71969 
6340 0.000311 72161.000000 72199 72093 
6350 0.000315 72317.000000 72395 72264 
6360 0.000312 72414.000000 72494 72348 
6370 0.000319 72561.000000 72649 72458 
6380 0.000316 72702.000000 72748 72656 
6390 0.000317 72827.000000 72874 72782 
6400 0.000315 72953.000000 73070 72891 
6410 0.000322 73081.000000 73151 73020 
6420 0.000319 73209.000000 73272 73104 
