N  Time  average_ob  max_ob  min_ob 
1330 0.0000000090 9.4691729323 11 1 
1331 0.0000000105 9.4703230654 11 1 
1332 0.0000000098 9.4714714715 11 1 
1333 0.0000000098 9.4726181545 11 1 
1334 0.0000000097 9.4737631184 11 1 
1335 0.0000000097 9.4749063670 11 1 
1336 0.0000000090 9.4760479042 11 1 
1337 0.0000000097 9.4771877337 11 1 
1338 0.0000000105 9.4783258595 11 1 
1339 0.0000000090 9.4794622853 11 1 
1340 0.0000000097 9.4805970149 11 1 
1341 0.0000000089 9.4817300522 11 1 
1342 0.0000000097 9.4828614009 11 1 
1343 0.0000000097 9.4839910648 11 1 
1344 0.0000000089 9.4851190476 11 1 
1345 0.0000000104 9.4862453532 11 1 
1346 0.0000000097 9.4873699851 11 1 
1347 0.0000000089 9.4884929473 11 1 
1348 0.0000000089 9.4896142433 11 1 
1349 0.0000000104 9.4907338769 11 1 
1350 0.0000000089 9.4918518519 11 1 
1351 0.0000000096 9.4929681717 11 1 
1352 0.0000000096 9.4940828402 11 1 
1353 0.0000000089 9.4951958610 11 1 
1354 0.0000000096 9.4963072378 11 1 
1355 0.0000000103 9.4974169742 11 1 
1356 0.0000000096 9.4985250737 11 1 
1357 0.0000000096 9.4996315402 11 1 
1358 0.0000000096 9.5007363770 11 1 
1359 0.0000000096 9.5018395879 11 1 
1360 0.0000000103 9.5029411765 11 1 
1361 0.0000000096 9.5040411462 11 1 
1362 0.0000000088 9.5051395007 11 1 
1363 0.0000000088 9.5062362436 11 1 
1364 0.0000000095 9.5073313783 11 1 
1365 0.0000000088 9.5084249084 11 1 
1366 0.0000000088 9.5095168375 11 1 
1367 0.0000000088 9.5106071690 11 1 
1368 0.0000000088 9.5116959064 11 1 
1369 0.0000000095 9.5127830533 11 1 
1370 0.0000000088 9.5138686131 11 1 
1371 0.0000000095 9.5149525894 11 1 
1372 0.0000000087 9.5160349854 11 1 
1373 0.0000000087 9.5171158048 11 1 
1374 0.0000000095 9.5181950509 11 1 
1375 0.0000000087 9.5192727273 11 1 
1376 0.0000000087 9.5203488372 11 1 
1377 0.0000000094 9.5214233842 11 1 
1378 0.0000000094 9.5224963716 11 1 
1379 0.0000000087 9.5235678028 11 1 
1380 0.0000000094 9.5246376812 11 1 
1381 0.0000000087 9.5257060101 11 1 
1382 0.0000000087 9.5267727931 11 1 
1383 0.0000000094 9.5278380333 11 1 
1384 0.0000000087 9.5289017341 11 1 
1385 0.0000000094 9.5299638989 11 1 
1386 0.0000000087 9.5310245310 11 1 
1387 0.0000000087 9.5320836337 11 1 
